"title","subtitle","sentence","page","line_num","source"
"관로매설공사 안전보건작업 기술지침.pdf","1. 목적","이 지침은 관로매설공사 중 발생할 수 있는 토사무너짐, 끼임, 떨어짐, 부딪힘, 산소결핍, 직업성질병 등의 재해를 예방하기 위하여 필요한 안전보건작업 기술지침을 정함을 목적으로 한다.","3","40","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","2. 적용범위","이 지침은 건설현장의 상하수도관, 가스관, 전기통신관 등을 지중에 매설하는 공사에 적용한다.","3","44","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","이 지침에서 사용하는 용어의 정의는 다음과 같다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","관로매설공사라 함은 상하수도관, 가스관 등을 지중에 매설하는 공사를 말하며, 소정의 깊이까지 굴착을 완료하고 관을 설치한 후 되메우기를 하는 것을 말한다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","굴착이라 함은 관로매설공사에서 맨홀 등 지하구조물을 축조하거나, 관로 등을 매설하기 위하여 지반을 파는 것을 말하며 굴착의 종류는 다음과 같다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","① 인력굴착, 기계굴착 ② 트렌치굴착 트렌치굴착이라 함은 지하구조물을 축조하거나 관로 등을 매설하기 위하여 도랑 형태로 굴착하는 것을 말한다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","흙막이지보공이라 함은 굴착작업에 있어서 토사의 붕괴 또는 토석의 낙하에 의하여 근로자에게 위험을 미칠 우려가 있을 때 굴착면이 붕괴되지 않도록 설치하는 가시설물을 말한다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","굴착면이라 함은 지반의 굴착에 의하여 생긴 수직 또는 경사면을 말한다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","기울기라 함은 굴착사면의 전단파괴나 무너짐의 위험이 없는 상황 하에서 사면이 형성하는 연직방향 길이에 대한 수평방향 길이의 비를 말하며 그림 1과 같이 표현한다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","3. 용어의 정의","그림 1 굴착면의 기울기 그 밖의 이 지침에서 사용하는 용어의 정의는 이 지침이 특별히 규정하는 경우를 제외하고는 산업안전보건법, 같은 법 시행령, 같은 법 시행규칙, 안전 보건규칙 및 고시에서 정하는 바에 따른다.","3","47","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","4. 관로매설공사 작업계획 수립 시 검토사항","공사전 각 세부작업별로 위험성평가를 실시하고, 중점관리대상 위험요인에 대한 예방대책을 제시하는 안전작업계획을 수립하여야 한다.","4","77","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","4. 관로매설공사 작업계획 수립 시 검토사항","관로매설공사 작업계획은 작업장소의 제반 여건과 설계도서설계도면, 시방서 등를 검토하여 굴착공법 선정 및 안전한 작업계획을 수립하여야 한다.","4","77","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","4. 관로매설공사 작업계획 수립 시 검토사항","관로매설공사에 사용하는 기계기구 등은 안전보건상의 문제가 없는지를 검토한 후 구체적인 안전작업계획을 수립하여 관리감독자의 승인을 받아야 한다.","4","77","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","4. 관로매설공사 작업계획 수립 시 검토사항","작업계획서에는 관로매설공사 시 근로자 안전보건 공통사항으로서 차량계 하역운반 기계 및 건설기계에 의한 안전보건 확보계획, 안전표지금지, 경고, 지시, 안내부착 계획을 포함하여야 한다.","4","77","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","4. 관로매설공사 작업계획 수립 시 검토사항","작업계획서는 적용할 관로매설공사의 공법에 대한 이해와 경험이 풍부한 자가 수립하여야 하며, 관리감독자는 공사 진행 중 수립된 작업계획서에 따라 작업이 이루어지는지 확인하여야 한다.","4","77","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","4. 관로매설공사 작업계획 수립 시 검토사항","그 밖의 사항은 KOSHA GUIDE C-39-2011, KOSHA GUIDE C-37-2011, 국토 교통부의 토목공사 일반표준시방서에 따른다.","4","77","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","5.1 포장절단 및 운반작업 포장 절단작업 전 좌표측량에 의한 관로동선을 관리감독자와 협의하고 결정한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","작업장소에 상하수도관, 도시가스관, 전기정보통신관, 열배관 등 지장물의 위치 및 상태를 확인하고, 포장 절단작업을 할 때에는 포장하부의 매설물이 손상되지 않도록 조치하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","절단기의 작동상태 및 방호설비 부착여부를 확인하고 안전한 상태에서 사용 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","절단 작업 시 절단기의 냉각수의 주입상태, 절단날의 덮개 상태를 확인하고 절단날 파손 시 파편이 비래할 위험이 있는 방향에는 근로자 출입을 통제하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","도로측면 작업 시 작업구역 주변에 안전표지판, 경고등, 방호울타리 등 교통 안전시설을 설치하고 작업하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","작업 중에는 교통신호 및 통제를 위한 신호수와 절단기, 굴삭기, 덤프트럭 등 장비에는 유도자를 배치하고 안전하게 작업을 하여야 하며, 지시안내표지판을 설치하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","절단된 포장재 등 폐자재를 반출운반할 때에는 주변도로 상황 및 시간대별 교통상황을 고려하여 작업계획을 수립하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","덤프트럭을 이용하여 절단된 포장재를 반출운반할 때에는 낙하물이 발생하지 않도록 덮개를 설치하는 등 안전조치를 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","5.2 자재 운반작업 작업 전 차량계 하역 운반기계의 적정성을 확인하고, 운전원의 자격여부를 확인 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","차량계 하역 운반기계의 후진경보기, 후사경, 후방카메라 등 안전장치 부착 및 작동여부 등을 확인하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","크레인 등 건설장비의 아웃트리거 인출, 와이어로프의 상태, 훅 해지장치 부착여부 등 안전장치를 확인하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","자재 등의 떨어짐 위험구역 내에는 공사관계자 외 출입을 금지할 수 있도록 적정한 장소에 안전표지판을 설치하고 신호수를 배치하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","자재 하역 및 적치장소를 적정하게 유지관리하고 작업반경내 근로자가 출입 하지 않도록 통제한 상태에서 작업을 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","자재 하역 및 적치 장소는 굴착면에서 충분히 이격된 평탄하고 다짐이 충분한 안전한 장소를 지정하고, 자재가 움직이지 않도록 받침목 설치 등 적절한 조치를 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","그 밖의 사항은 KOSHA GUIDE C-48-2012에 따른다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","5.3 굴착작업 일일작업 전 준비사항 관리감독자는 작업계획 및 내용을 확인하고, 근로자에게 작업계획서의 내용을 주지시켜야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","작업전에 작업장소의 불안전한 상태를 점검하고 미비점이 있을 경우 즉시 조치하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","근로자의 안전모 착용 및 복장상태, 추락의 위험이 있는 고소작업자는 안전대를 착용하고 있는 가 등을 확인하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","근로자가 사용하는 기계공구 등의 이상유무를 확인하고, 당일작업량, 작업 방법, 작업단위별 순서 등을 고려한 위험요인 및 대책을 근로자에게 교육 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","굴착된 흙을 차량으로 운반할 경우 통로를 확보하고, 굴착작업자와 차량 운전원이 상호연락 할 수 있도록 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","야간작업이 필요할 경우 충분한 조명시설을 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","지장물, 매설물등의 유무를 사전조사 하고, 작업구간 내 지장물이 있는 경우 유관기관과 협의 등을 통해 적정한 방호대책을 수립 후 작업을 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","굴착작업 시 안전조치 사항 관리감독자의 작업지휘 하에 작업을 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","지반의 종류에 따라서 정해진 굴착면의 높이와 기울기 기준은 표 1을 따른다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","표 1 굴착면의 기울기 기준 구 분 지반의 종류 기 울 기 습 지 11 11.5 보 통 흙 건 지 10.5 11 풍 화 암 10.8 암 반 연 암 10.5 경 암 10.3 암반 굴착면 기울기를 적용할 경우에는 특정 불연속면을 고려한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","굴착토사나 자재 등을 굴착면 및 흙막이 상단에 쌓아 두지 않도록 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
"관로매설공사 안전보건작업 기술지침.pdf","5. 관로매설공사 작업별 안전보건조치 사항","용수 등의 유입수가 있는 경우에는 작업을 중단하고 신속한 배수 등 위험 방지 조치를 실시하고, 굴착면 및 배면에 배수시설을 설치하여 우수 등이 유입되지 않도록 하여야 한다.","5","97","관로매설공사 안전보건작업 기술지침.pdf"
